UserID,HomeLine,HomeStation,WorkLine,WorkStation
230e44cfa76ac3ae32d0f63860e11617,3,Sta141,3,Sta113
2334ed9d4206745e4e8bf7ad8b715499,,,1,Sta86
235291735f9ff24b1ccf1c657d9b9174,1,Sta146,,
237f410ef3cf3a44f2dbb42b7e4b5bdd,,,1,Sta55
2380d4cc6dba1642dccef280a8530fdb,1,Sta20,1,Sta56
2392f620841c74eec6b8d0d3158bc985,2,Sta48,1,Sta17
23976bb3faa55cb8214279331fa6d8a4,1,Sta162,1,Sta168
239cef0b85310fb75794485b6403121c,,,,
239e85ad92c350d395584e4c30142851,1,Sta168,1,Sta85
23a0b78a049972a62cb9e5ac0f7bfe7a,,,2,Sta151
23b9ce8d16ce2ef301b2e6d8d5324ac9,2,Sta47,1,Sta23
23f01517271598950b449c638a451948,1,Sta115,1,Sta77
2412096a9afcd486cafb5d7220cffafb,1,Sta65,1,Sta89
242f991fabcd549bd40bef6192873bc8,2,Sta47,3,Sta67
24644ee53c69fce548a5751524700861,,,,
24a5086485c7d0049491a159d1b24c77,1,Sta95,,
24f19962058d3974cab94b5af251c353,3,Sta126,,
24f84d28c83d56ca44567205a47d94b5,3,Sta42,,
24ffbc68e52aacf40a5909471e0a081e,3,Sta126,,
2501e0f35227f156c385805dfb6b53a7,1,Sta118,1,Sta146
2527839322962a722c227f0535811207,1,Sta55,1,Sta63
252e4f53db0577bd9f07a519df3de707,1,Sta146,1,Sta63
25380eb1b94cc3a677e7cee17201a87c,1,Sta118,1,Sta55
2548a094f05ef57c675150e53078bb7f,2,Sta81,1,Sta110
2581f208dc1e93a428297eb6c1bb6f50,3,Sta167,,
2589f5efe3f7ff4b892112719eeedacc,1,Sta108,1,Sta159
25be85cd9754b2dbd44596fd482c6d85,3,Sta125,,
25c6e9d8c355f41682b7c51ee9bf8e79,,,,
25c6f7124fb3923c340fec7db615318c,1,Sta56,1,Sta20
25ded11ce642c6e9f60e492978075116,5,Sta54,,
25e19c17a62498ee765b7f793e1558ce,3,Sta29,1,Sta34
25fb657dff8d02944d90463323c419d6,2,Sta123,1,Sta63
2601808970e07e68044c7cadfceb5948,2,Sta57,1,Sta115
2601f7e8a644e66d6f882402287309bf,3,Sta42,3,Sta158
26131dd2aaa70171084f607bc4289a99,1,Sta70,1,Sta118
2618a058f3811f06e25558de79873160,3,Sta22,1,Sta63
26261c6ae747378c551b33a1a632fa21,1,Sta136,3,Sta29
2632f3c08c81a5bfce99655a427d1ec5,1,Sta74,3,Sta29
2633d20c3754a985f87abe5af768a197,1,Sta122,1,Sta23
26435c6b0dbc57c9a2ff97152d3f2fda,3,Sta42,3,Sta131
26499261a3868dbb1500ae850e72b16d,3,Sta100,3,Sta142
264ff0f9c128b03e314a7b29a6385766,1,Sta23,3,Sta138
26677f849ca390a41aa9b27fb4d9cdc8,1,Sta7,1,Sta88
267153f8a320db60d346d9d65cc21a0c,1,Sta118,5,Sta37
26716fd440251950093ae33685f8cf21,1,Sta136,1,Sta89
267b9c17f8c0ca20759afda5635e0937,3,Sta39,3,Sta141
2692e5c464aa20c7328634af0629f092,2,Sta127,2,Sta129
26aea20c7ef3d6393c4580004c32eb71,1,Sta89,1,Sta115
26b6acf3e01ba69dc5c3c7f7f2215cc8,3,Sta126,2,Sta129
26c419200a218bb3b01a051e72b2d7c6,5,Sta96,5,Sta69
26c50a6fe2d8c481b1e7371f41c3ad0d,3,Sta126,2,Sta47
26df2e57fa53059b5035014f7d619c34,1,Sta162,2,Sta127
26eecd4fc7813b9ca5477a7a94dc50c6,1,Sta25,1,Sta107
272108fe6e596131bcdab8d63a05f910,3,Sta167,3,Sta141
2721db824b826881ae2ef3c0f7293073,3,Sta12,5,Sta69
274b2deec496b42af612c58c333bb203,1,Sta72,1,Sta63
276bf1e85e4120e2ac93d6f5957b5953,3,Sta100,3,Sta67
277f23a4373e0ae10a72df84c350fded,1,Sta159,1,Sta108
27885169c539142b38290ed742eaeb26,1,Sta74,1,Sta49
27ac0578153c77d6a3516101b91cd149,3,Sta22,3,Sta126
27c221f307f02297650750fcf95b8179,1,Sta91,1,Sta4
27d3afac8ef737aa1c0be9ebbac0c798,3,Sta126,,
27e094658bc66fbc061566393b848265,3,Sta167,1,Sta90
27eae66b324eaa9bb7e1cc91c396de60,2,Sta151,1,Sta20
2818d897a10e16cb1ae89877a3adb0a7,1,Sta168,,
282a0a2b433c9e9b8a84ef567e67f9c4,1,Sta32,5,Sta69
283ae71d32304becfb5d03b2fd1f71af,2,Sta18,2,Sta47
285e70da4ef9c1696eddd614cc406fb8,1,Sta63,1,Sta114
286b56d9d4c30f2bd760226c207a04e5,1,Sta103,1,Sta87
286eb38f3a3de9ff3a065972e5df608c,3,Sta29,3,Sta142
2870b568012f5f68b725b1d4018783b4,3,Sta22,1,Sta148
287353f14e30d15eaff0dabadbaa5ac9,1,Sta70,1,Sta107
28751b89bc6e6006c8fe78083daba5b2,3,Sta67,1,Sta15
2884d6ff07ca1f39777dbf2b8feec326,1,Sta86,3,Sta40
289ba42de3222ba68a2da59a8b1fa1d2,3,Sta109,3,Sta44
28c802c28bcd2a49c0f86855be95ae19,1,Sta92,1,Sta63
28ceee0dd7fed44ed10fccd08eab5293,3,Sta126,3,Sta30
28eac456e32b002a11f2c17453ce829f,1,Sta65,3,Sta126
28f4da22fecd8d6df1c7f312de876e73,1,Sta49,1,Sta110
28f7bc8d017cbb441c0515de35c6018e,1,Sta135,3,Sta126
290a068482d4a2caa0b40bedb4af2951,3,Sta125,3,Sta112
291687cba311d885429fff0003bb3dcc,,,,
2959437be4a9f8dcf25cb4523dc29fc8,3,Sta22,,
295ec4ade4c40380fc5010ef79cf500a,1,Sta92,1,Sta46
29879b9bcb83a4849435ef5a0ed012e2,1,Sta118,,
298ca85a42347816f7e59fab284ee442,1,Sta55,1,Sta17
298e2b3107242520a60fa48fd2400cbd,1,Sta28,3,Sta126
29908da38941dbac6f222ecd8529881c,1,Sta115,3,Sta40
29a49482c86776dc23d381ab60be7405,5,Sta54,5,Sta43
29e66e16f572ed9419c215d4ac37c6bb,1,Sta63,1,Sta168
29ecfb260fae39b27385ddabaf80eb13,2,Sta68,2,Sta123
29f7a0c0fca97eddea0f7b37f82a2b79,1,Sta83,3,Sta67
29fb56af435028562920cd88dbd19e90,1,Sta89,1,Sta20
2a0c25f90354cce7e57538013c187595,1,Sta162,,
2a192be13d68e3fbbd39889b79cfba65,,,,
2a53b1a66e8c48a47d1749fe551a9b42,2,Sta151,3,Sta126
2a647acbab2dccf22efc2de487bca048,1,Sta93,,
2a8c9ba0692f04ba1715374f51db358a,3,Sta35,1,Sta8
2ac5f9862aef3517310003795d693960,3,Sta100,3,Sta126
2ac8f898d49c5575190e2d0f1f52c53b,1,Sta162,1,Sta20
2ae62e0e7c5d33296a05311f2f20dbca,1,Sta95,3,Sta143
2af559fbb4dac502cce00d959e2238dc,3,Sta30,3,Sta40
2af9a690ca8a5512d331515cda83a489,1,Sta65,1,Sta89
2afd7edde65776341ee103545d5ed8c2,1,Sta92,1,Sta91
2b065f50696f36d5d78241c88e352fbc,5,Sta96,1,Sta23
2b1c098fece4da0511d248502815f6cb,1,Sta92,1,Sta63
2b22e50d9ff3fd39f2e939ba94cee9b1,3,Sta142,3,Sta40
2b252de7382845c70cbea1908c1da5d5,2,Sta57,2,Sta123
2b2655b2a5bdd051dd148c957ffbf84a,1,Sta108,2,Sta47
2b3f5758bc71c4c10c8328a1d243219e,1,Sta75,1,Sta86
2b5be8b49128ba18fbb3ab1b3fbebd7c,1,Sta118,1,Sta108
2b605d3d7c19f7c5171ae151c9edc67f,1,Sta1,3,Sta126
2b62aa3a08f553ab0dc2eee96a9a5ef8,3,Sta12,1,Sta90
2b82488c3cc0a3af312b42f3d7c49610,1,Sta74,1,Sta89
2bb0c2c1ca4d6637bc8065b64054a5e1,2,Sta127,1,Sta26
2bbabafb3862987c0105266f6f607ed7,1,Sta118,1,Sta103
2c041da2f1d49ad79917f8910a6f50aa,1,Sta108,2,Sta47
2c20ec8558e9689a110e1e69323ef3ed,1,Sta23,1,Sta20
2c2f3e6250288bd52297fc2f232c61e2,2,Sta127,1,Sta49
2c6d4668908ecb4acdea83c5bcf7cc84,1,Sta83,,
2c9f4533634eb1fd41c774fe154833ae,3,Sta117,4,Sta38
2c9fbdc0fef91d4b113c013ddb78d613,1,Sta31,,
2ca250a791515f59bce6aab408b2c9b5,3,Sta42,3,Sta35
2cb10388a371a1cc92de79c8f3a5713a,1,Sta85,1,Sta74
2ce75fff134c1f0db9a7afd12e5854c7,3,Sta67,3,Sta41
2ced24e7c48b243f136e4202fed251d7,5,Sta16,1,Sta56
2ced8e7cc9f067495eee0a50d83b0695,3,Sta133,3,Sta144
2cf64cd9f75581cc394d0607695434cf,1,Sta20,5,Sta37
2d21bab133ab0ce5cd13ebec171f9c46,1,Sta120,1,Sta63
2d2c1907756854d973559f5e56e4a5d1,1,Sta137,1,Sta15
2d2f57579d6cc84f2c71e193415ef638,1,Sta118,2,Sta47
2d6a60a620df6d1fcd1ef8b261e74e92,3,Sta67,1,Sta115
2d6d424a15c2b82c21d2c192a6f8b558,4,Sta59,4,Sta84
2d880b980e0e15ce7badaa4a6c50ede0,2,Sta129,2,Sta53
2da993e24fcea62371fa929037a801ed,3,Sta41,3,Sta126
2db74385939389ab17038991504b1831,1,Sta99,1,Sta36
2dbd7356e93e3467bd9efc414c775bb5,3,Sta112,3,Sta126
2debf16a61808233515cdd85a385436c,3,Sta30,1,Sta118
2df9e641fb3329f729d6879a60f31685,3,Sta126,,
2dfa19ed8e3f313d698aef39ec18945c,1,Sta65,1,Sta108
2e00b777f918f2cada145fea99ed18eb,1,Sta28,1,Sta99
2e4a985175eb271cd4d7acbfc0fbc47d,2,Sta48,1,Sta108
2e4cc2160acec3b986ac504601e9e558,3,Sta67,1,Sta26
2e7eebc37438ca93d216bb31180f9d0b,3,Sta30,5,Sta69
2ea09141f21e80b05e6a8b79f0146fb8,1,Sta130,1,Sta63
2ebf404701d4542f616fe0830f049848,3,Sta41,3,Sta30
2eedc101cbd012048ba47f59e6e81c96,2,Sta127,1,Sta20
2f295a3684432e6495ed5e21d7c301f8,1,Sta99,,
2f32d58d269f66d857766936b70ec188,1,Sta137,,
2f34ca06e9ee7360a8fe01c550f79adf,1,Sta118,1,Sta20
2f49145fc9d65c7b74acc1fe3cd450f8,2,Sta76,2,Sta127
2f513cc20406ffa78f6752d413945cfc,2,Sta52,2,Sta127
2f535f59b4701ca4eee8cb4d7dd18c65,3,Sta42,3,Sta121
2f6ac98bedb7349898f10d5c5bad9955,1,Sta160,1,Sta87
2f734eff6efb4260c4fbebb137197591,1,Sta107,1,Sta74
2f78ea8547e7985152fe17d5c9c02ab3,1,Sta162,1,Sta107
2f7e36b48d141dd7e39e225e24bd420a,3,Sta22,3,Sta126
2f985df1eb2d6246e788e5a18dd488af,2,Sta81,1,Sta20
2f99a18a93728f02f29efa4f645604a0,1,Sta146,1,Sta120
2fdf1bb3b56da95fc8f9c8d5c56cac8e,1,Sta31,1,Sta162
2fed5721f4eb3ca0f978c2aa376ee3e7,1,Sta34,1,Sta115
2ff01e558628598dd77b8ecc22fa8eef,1,Sta17,5,Sta132
2ff07ba6e70f6b0eaa698baf9d2a8580,1,Sta25,,
30044e1f17339849974dbd43203db3b4,1,Sta89,1,Sta26
301323f0eb051a1ecbccf5714c9aaa65,1,Sta114,1,Sta46
3030ba47e5347fdad40f36a0b5cf7fef,3,Sta22,3,Sta119
3097a3d8c0e92760a0a10a56d2ef95d0,2,Sta48,3,Sta126
30a7516446a6f265396ccb19070e431c,2,Sta123,2,Sta53
30cbdca34ceb9f94bffc4bdfa1ed4b0a,1,Sta118,1,Sta20
30fecd23235de24ce5e5289f150d5981,1,Sta99,,
3103f04a81e2d300299d3fa0ff93ce2f,1,Sta94,1,Sta88
31090db972dc39b56fb2cbde67257ebf,3,Sta144,5,Sta69
3116c40e1d66d2d600c32fad026c35ab,1,Sta32,1,Sta95
31345f3aa3f97e82ebd1a65c68aedd7d,3,Sta126,1,Sta23
313e0a310bab3153e993078768c1758d,3,Sta12,3,Sta67
3153d0ab51a42bb63a1acbc71ea04779,3,Sta131,,
3197439d267ed346cf072f70b7b14617,1,Sta55,1,Sta20
31aecda43cbee18728cbb1cad6f7cffd,1,Sta65,1,Sta108
31bc7900eb179a5b2a894d83ef8e870c,1,Sta135,,
31e60728a8dea9aa673f24d51c8da4c3,1,Sta23,1,Sta20
322566b0ff66806947be629b1d4e39a4,1,Sta80,1,Sta89
322cde3ba9b6f0f9cf9d63c5c33d8b8e,1,Sta108,2,Sta76
323b50d6f297302db0c7afb4eeb3b280,3,Sta67,3,Sta29
324445da37b4016e4c29bfc30645dbe8,1,Sta64,2,Sta127
32684acf391fba72afbd7fcea754111a,1,Sta118,3,Sta141
3286a96c5e1346aa0b649e96397f8c2f,1,Sta135,3,Sta131
3295979b920371220ba23b413a72dfb1,1,Sta32,1,Sta56
32bc0d027d32c8b0313bf035ea2b7c28,3,Sta126,2,Sta9
32e40cb5ee28cd909f541e51b14b6b48,3,Sta100,1,Sta23
3310a0a7ccc0c3e4337626629aaf4e4a,1,Sta77,1,Sta20
331344e39dc2d846e520b3038c625c7d,1,Sta162,,
332b7622d71b13190af97ccf93771339,1,Sta130,3,Sta126
3344f6f96d68a813cae154d5784b4f59,3,Sta144,3,Sta40
334a8621c1e138edde66709fdb54ede9,1,Sta1,1,Sta108
335cfa370a5f9e64eb2b499966a02de3,1,Sta93,1,Sta32
335f365fbd1b28b3509c588eca926612,1,Sta74,1,Sta108
337cf4a3158b37630d6c6ecd64412e5d,1,Sta122,1,Sta20
338ee7f4a40c550ce415f1484deac193,1,Sta107,2,Sta81
33961d194f8ffe9d9f348be7de36a416,3,Sta22,1,Sta86
33a6944585cb167d98fdc4cef513f55b,1,Sta115,1,Sta115
33b14365747b6c9d8c35adf7552b29f8,4,Sta84,,
33d068bce016096f844d39e509aa7310,1,Sta72,1,Sta17
33ddd9c76cdecdd5dfc37f021e25b069,1,Sta157,1,Sta85
33f05118ace24e624f9304d0394ccdac,1,Sta114,1,Sta134
342eada0fc7a6cf8c6c3c0e0f2cf61cb,1,Sta93,1,Sta20
3457b3625ea4f5cf143ffd055e0296b1,1,Sta70,5,Sta37
345d65b85044b09a42127cd661a046e7,3,Sta141,1,Sta90
3477232c0d5e3c65327d78b66391d96b,3,Sta30,1,Sta20
347896a1365334894bda414d859e1df8,1,Sta115,,
349002e44996e81d7ba813de5f8418f9,1,Sta118,1,Sta15
349069f9d639499a4842cebc98faf6ab,3,Sta67,3,Sta40
3493a5aa84fe78cacae905f053306533,1,Sta157,1,Sta90
34d9f17c319c690407d4b1755303ce63,1,Sta63,,
34eb047e299776779630f07b853914f6,3,Sta30,,
34ec092bdca261ff8cd3b26229a4d42a,1,Sta89,1,Sta89
34f5c53ec93df5c694bc5872edd9dda1,1,Sta118,3,Sta126
3509f723db80fc84ebc44f0ab7e974ea,3,Sta117,3,Sta35
351e76db33d8489339c0e946e618be6d,3,Sta50,1,Sta17
357f09c04c1e95c4923696408230f8d2,1,Sta115,5,Sta69
35bdf5a2079253ead533343a94c725ce,1,Sta118,,
35d6d2dabda57ef26c076e5b0892361f,1,Sta146,,
35e277f95fcc136733feecb10ef8e7fe,2,Sta79,2,Sta127
35ea0c47be4df18ba7ea911227ba6c02,1,Sta31,1,Sta95
35f3d7de809ffb3d7f6b1fe01a02660e,1,Sta95,3,Sta67
368fbd874eb4c780b0dde7627423328a,1,Sta108,1,Sta120
36af9bdb1741cf73c0b5acf2b6cb8671,3,Sta131,1,Sta135
36b0c9db172f881a9a06a5ba03adb651,5,Sta132,5,Sta43
36da2e01168ae4544b51cf45b01a4375,,,,
36fbc6cde1c3a2acfb60b2447344cbef,1,Sta122,1,Sta115
372cdd0d9c3ff308df4b7ac4be987fdd,3,Sta121,3,Sta141
373ef19f80697a1b38e4619419bc76da,1,Sta115,3,Sta126
375f6d5280c4d01c52f52ac4e70ff5b0,1,Sta89,,
377fbdb7ba5b397e60e05343674f9845,1,Sta28,1,Sta122
378085e4d6b1a68e4e24e5845dc01fd3,1,Sta83,3,Sta126
378fcb4abc1a868f873269ce50b2d34e,3,Sta109,1,Sta115
3794533d17772a097b8379f5b9a723a4,1,Sta65,,
379f43d7a87b8c8b2cd39091893f6af1,1,Sta49,1,Sta115
37b9b1e23e7986cf5acbfb06dd405f88,3,Sta138,3,Sta126
37d116009c20cf4bf1157ff56e93b990,2,Sta9,2,Sta47
37d4ac75778baeab747c8f7d8aa774ce,3,Sta12,,
37db4e949a9fb834b58b3d8d8d718333,1,Sta89,1,Sta162
3811716cef05d4cdf8fd5b0de5991bca,5,Sta10,5,Sta69
3811fdd49b950c13810ce77bd0d24875,1,Sta89,1,Sta82
3872f7617a17a5fc344dc46ea60c0888,2,Sta123,,
387b491550f9ebed0098211c6ac613d3,2,Sta68,1,Sta157
387fbe56ab3e20c853d827d89a246fc3,3,Sta100,,
389596fe5b075fa95a0472b1f37917c3,1,Sta28,1,Sta55
38dae4ca935b7b4e489dbbbfee896a19,1,Sta162,3,Sta67
38eeb3b919d3167713ecc0defe6bcc1c,1,Sta148,1,Sta63
392d63171816ab54ae3bfe980f6e3301,3,Sta12,1,Sta20
3937e8ec6b272dd4fcc08a620f11c39b,1,Sta87,1,Sta88
3959400a344d47db32355566388861ba,1,Sta89,1,Sta23
396fd2af93339e60b29fd4db6737ecab,1,Sta118,1,Sta20
399709f6c2fdf720f25d86da73fc3bcb,1,Sta108,3,Sta141
39a9c63d2c02a39bd435a02070e1d1b6,1,Sta72,,
39dafedce2c51e71722a342a5e708916,1,Sta114,1,Sta20
39f3cf54aed16293631e6431778806f7,,,1,Sta95
39f7776d5eef9ae8f002ac3efd6038f6,1,Sta49,1,Sta63
3a0418696a8b9044a58fb25431f7ec8e,1,Sta92,1,Sta120
3a08dd4d67185db41e7ef7b8f59732af,3,Sta22,3,Sta41
3a10849c9a187a83abc84fc1c6cadc5b,1,Sta70,1,Sta72
3a19c2f392a477ccae3d41009c62e53b,1,Sta89,1,Sta101
3a48ce651e2838198d0a154b720fb736,1,Sta89,1,Sta63
3a7af071c1267e7b5ca00b41f2b4f739,,,1,Sta137
3ab05d43cb79634669b106667af1c868,1,Sta108,2,Sta76
3ab1f4ad5fdffb3de56eed078d351b07,1,Sta17,1,Sta20
3acfdf8f6885a9d3434d33ace9763016,1,Sta136,1,Sta87
3ae111b13d4b4dd8d00845abcb96fd05,1,Sta107,1,Sta64
3b17c1472b36b5e4d5bde2731671bf42,2,Sta47,3,Sta126
3b18c7edb7082c0ec2a87003f6fadc53,1,Sta89,1,Sta23
3b29ded7608ccb9aff49bc1a0486282c,3,Sta41,3,Sta126
3b3869b2f31b61554b5fc03c0b675b2c,2,Sta127,1,Sta20
3b5ae278b709958e3e6da897892d74ee,1,Sta23,1,Sta162
3b95cb876f1b35d91b99b5ba5dde48f0,1,Sta114,,
3ba663bf6586875ff90bee4f28216d47,1,Sta154,3,Sta126
3ba85a1b494dc0047ef1f08d1bb76bd0,1,Sta108,1,Sta20
3ba89ba0c2f46ae3f3c2e604c1a2f34f,1,Sta89,1,Sta23
3baccdfd122c6622f83a73025489a651,1,Sta63,3,Sta126
3bb9a168a9208a7e5b4ddd8981326fd7,1,Sta99,1,Sta28
3bd5a67fa09ce965a7590356ed9ff688,1,Sta32,3,Sta126
3bf2b6bd3673e9ab50d6b9898c07064c,1,Sta122,3,Sta126
3c000a74982df7866782860849672360,3,Sta61,,
3c1aaf8390f82eb733e33202de5b5c6a,1,Sta64,1,Sta159
3c221637d98234b0fe82da507933c800,1,Sta136,1,Sta89
3c3c881cd68703cbe6c74322dacd30f4,1,Sta56,1,Sta20
3c4a99dc3698e0519879b08c12810c31,,,,
3c4cd8e4dc495a203443d72fc49fa40e,4,Sta84,1,Sta93
3c97aa5a29c05cc0152e4b65509e90dc,1,Sta34,1,Sta72
3ca30e3886cf23a0e574786b38a57b48,1,Sta1,1,Sta146
3ca3b59b43a853863a268b3d2932ef6a,2,Sta81,1,Sta20
3cb8970c50d6c50eed341e2e21a939ff,1,Sta4,1,Sta93
3ceb9d446184bbada6f3a457e1c809a0,1,Sta162,1,Sta20
3cfb16f040d566a66e4d0f2d028e3fa2,2,Sta53,3,Sta40
3d08a4532021e22b97e4d1be3b10c7c6,1,Sta55,1,Sta63
3d0c6cb3d7380a4ea138dd725eb82f87,1,Sta49,2,Sta53
3d2fe3a6fbe9198ba79c61470fb56b92,3,Sta167,2,Sta47
3d34727f02e905cb4c1516d00d45339d,1,Sta118,1,Sta20
3d41d41f5cdf7e2251bfbea5c081a9fc,1,Sta31,1,Sta89
3d52ac8c342f69a79608b993ff3c2e41,1,Sta115,,
3d55fb73406f7f22ade560fcc1d69701,3,Sta121,1,Sta157
3d5981904f8a1fed8e4af10ad6f7b7b1,,,,
3d5d0e992b10855e6f2f4012f09aff2e,2,Sta81,1,Sta15
3d769b7985391c43835001cacfc6dfc0,3,Sta113,1,Sta86
3d7a70e9769f839e00c73c465c9b7fc1,3,Sta42,3,Sta121
3d7b7421327d54cdbb10bcba52d08c0d,3,Sta67,3,Sta41
3d8503ec7507a5799c10f357c74c116c,5,Sta54,5,Sta69
3d8cf95d52e0a00eb0f4ac4d03d875ac,1,Sta146,1,Sta85
3d9352dc94a9843362fa8e60be8978ce,1,Sta107,1,Sta89
3da9cbbc27843ceefb75f16def1440dc,1,Sta74,1,Sta89
3daab415ba007d7bea77a04012400f5a,3,Sta42,3,Sta100
3de287d896e278cf69d3f286941d35f2,1,Sta2,3,Sta167
3df5629bf7273fa59ccd17997071d47d,2,Sta123,2,Sta9
3dfd2fea553ba0bd0f83c35e2f328832,5,Sta96,,
3e09631f6f276558c87add9330605ea5,1,Sta101,,
3e185c8d88a8f2da029d15abcf94f505,1,Sta118,1,Sta56
3e387c7f7620f4b40f26ab0b519bebed,2,Sta27,1,Sta1
3e4200457b5a2a1949bedde532a2e50f,1,Sta72,3,Sta141
3e752e391b9d0fb719c533bdbff5b78d,3,Sta100,3,Sta30
3e8addf13029306273edd470acde9e36,1,Sta154,2,Sta9
3ea1dfce818ef76b4c47e23e592381c0,3,Sta40,3,Sta141
3ea45cf6fd86e4896647048a7217c028,2,Sta52,1,Sta1
3ea82159f3215828c0a883e84d1c6094,3,Sta22,1,Sta90
3ef937694745f6476b2667b211c14196,1,Sta146,1,Sta63
3f5669d80c7acf795e751bf56c23a516,1,Sta65,1,Sta107
3f7c27bc93b6898e194e86a75d877c5e,1,Sta6,1,Sta111
3f9df1a266c5c734cbc999f4cd288c4c,,,1,Sta107
3fa37ef2265cdd7e0d58dd5375d9052c,1,Sta159,1,Sta89
3fdc8bb42bdba9cc5486c44c2cd985e1,1,Sta95,1,Sta63
3ffc84fd7bdb566bd7091f0794568642,1,Sta34,1,Sta80
401e33d0c47b64ab8a9acd2cf30ca6a9,2,Sta127,3,Sta141
40248ebbe0d36db79f3c5f35a2c0f9bd,3,Sta161,1,Sta90
4031c4fa76ca4ed736129b2c3d005206,3,Sta12,3,Sta67
40358e5931902d9593e3f8e88ca620c3,1,Sta64,,
4072804665ac51de10d138b5bdd8cdb5,1,Sta114,1,Sta4
40747bf4a0ead4381377369625f3df3d,2,Sta27,1,Sta107
408204ad98082e6269ded69aeba736c4,1,Sta135,3,Sta40
409134810a3fa840b8773b35cdd54aff,3,Sta61,3,Sta67
40a3215ad5dbc6bc4e6538432bb1ad10,1,Sta120,3,Sta67
40a9a4af085e133bbcf10d5958bf99cf,1,Sta136,1,Sta108
40ad0535c4fc00705b72de5d8d1fbb1a,1,Sta118,5,Sta37
40ad77ead5326fab34081efb502c1584,1,Sta108,,
40ebc32bd7930bf5478efc25fce78abc,3,Sta126,3,Sta40
40fda6587198a7b2767a126fa378046e,1,Sta107,,
4113d94965598858f42823564248939e,1,Sta97,1,Sta89
411954110347b1b8098a1fa1af5ed149,3,Sta67,1,Sta88
4125d204bd3146e3e76439d77dea1a71,5,Sta132,1,Sta63
41632dc04d26e16c2600505acb324f67,1,Sta136,3,Sta30
41720533b6acd37b04cba9132e269db9,1,Sta154,1,Sta107
41c5dc61b0539518abc9414a802a419a,1,Sta146,1,Sta32
41d3b2ff8d7ae6e74c7e408f65b23b21,4,Sta84,,
41d9dc9d8d0c4dac8aae7370b72f0fa3,1,Sta120,1,Sta95
41e4a5264576b642f99aeb0947937c6d,1,Sta118,3,Sta112
41f50e120ae50f5bf61c14830cbdea1c,1,Sta107,3,Sta29
420d5f788b10f012acb449f11c61292a,1,Sta85,1,Sta63
42143e79e7df5442ad4ddc8e0712eeb4,1,Sta56,5,Sta37
4223feb4ad9d4572c69cba3258d645ad,2,Sta139,1,Sta115
422f0d754131856ede1541bd7eec33d9,1,Sta137,1,Sta89
4232386bc7f598c7ae14ccf3e6e4cd21,1,Sta99,1,Sta23
4237da01e8b27f5820de01a5d8dccbf0,3,Sta42,3,Sta40
4237e2c280b52f7999b6300898c2ea6c,1,Sta46,1,Sta108
423960997cf996ae8e9e7d9de2febe53,4,Sta84,3,Sta141
425b686da97d54de271ef183ca8afc36,3,Sta29,3,Sta126
4260c47e00e4d29867b3cf6eb6c59cba,1,Sta36,1,Sta99
4260daa3fa6d1ab9513d07039f8c0fec,2,Sta129,2,Sta47
4268f7dd1efdff0450ecac6cb79d3936,2,Sta123,1,Sta63
429de144cd0ba243c9d94a84e792d73e,1,Sta128,1,Sta154
42ca5aff6660f5541dde68ad6d0ed2e9,1,Sta115,1,Sta118
42ceaa1955a6b6096b0af637bb53c0e9,3,Sta35,1,Sta115
42d51561a46a13bef3217f077d8cb7ee,3,Sta11,,
42e1de69bf694aef613f22a346846cb8,1,Sta168,1,Sta63
42e53725e7ad22f9508d89a78d1fa99f,,,,
42e609050f40698b06f1256de5f91185,,,1,Sta108
42e87273f592ebbf664040a68ab72cc7,2,Sta48,3,Sta126
430edf82332e867465d3842a38ec06e7,3,Sta121,1,Sta20
43116b988c5969e882ceaf0018947973,2,Sta48,1,Sta108
4335dd6556ea90ce86c54a94ad081766,3,Sta22,1,Sta86
4344521ae2b86ffb73468792070a90e1,1,Sta3,1,Sta108
4348b3037bd1cc8d9a235c75b669edc6,1,Sta92,,
436417502303be09e61b60185edafefb,,,,
436832947fc99bc0f2905bd4048274d4,1,Sta72,1,Sta15
436c93ecf66fca006784ca2f1c326548,2,Sta123,,
43bcd2113e71a293a244aad70138a09b,1,Sta130,1,Sta95
43c336c51ebe01347fa92a67f1bad005,3,Sta126,,
43c7e4c6f626a91557747487861deef9,3,Sta167,,
43f0b4ece19b0ce0b1cb095c0160b971,1,Sta32,,
440039a16102b5de142a37736651590f,2,Sta27,1,Sta74
44034a03604dc210221a2e86773bf748,1,Sta23,1,Sta86
44072b73dd8fee4e427661b6de8b8a8a,2,Sta68,1,Sta72
440c3be5a16e2691ae1112adcb288a30,3,Sta138,3,Sta40
441f538225083b67046266df4436c374,1,Sta63,3,Sta144
4420c260b31517d3dea5f869e30d7d5f,1,Sta135,4,Sta59
44212210bbb69115a667bf33db0470cc,3,Sta42,3,Sta141
442aa72a090902265599caac82fb6e8f,1,Sta99,,
4431ba72d9b5ce65c0d381cf47dc2daf,1,Sta114,1,Sta90
446c5acac6f6c583527b3b45b76b047d,,,,
448b672718c0ee6eeee7cee8f90cc13b,1,Sta46,1,Sta85
44b30784a48e20fcc8d2c2c8a90fecff,2,Sta123,5,Sta132
44de6236e084125f65eb62bbc874ab00,3,Sta126,1,Sta56
45142f1329870ed9b42577136e229b12,3,Sta144,1,Sta107
451d66c3fbdce0a3ad0918ce218d4dcc,1,Sta28,,
45222459f791d5af2deacfa654284346,5,Sta132,1,Sta86
